"Estacao";"Data";"Hora";"Precipitacao";"TempMaxima";"TempMinima";"Insolacao";"Evaporacao.Piche";"Temp.Comp.Media";"Umidade.Relativa.Media";"Velocidade.do.Vento.Media";"X";"estacao";"lat";"long";"alt"
82989;"06/10/1988";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/10/1988";0;NA;27,9;NA;5,5;7,3;21,54;76,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/10/1988";1200;0,8;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/10/1988";0;NA;28,3;NA;8,1;4,9;21,68;70,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/10/1988";1200;0,1;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/10/1988";0;NA;28,6;NA;9,1;6,7;22,54;62,5;7;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/10/1988";1200;0;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/10/1988";0;NA;29,1;NA;9;7,8;22,52;71,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/10/1988";1200;0;NA;18,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/10/1988";0;NA;28,9;NA;8,3;7;22,88;67,75;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/10/1988";1200;0;NA;18,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/10/1988";0;NA;28,5;NA;6,4;6,7;22,16;72,75;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/10/1988";1200;0;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/10/1988";0;NA;31,7;NA;10,4;7,1;23,9;67;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/10/1988";1200;0;NA;17,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/10/1988";0;NA;31,4;NA;2,5;6,7;25,12;60,5;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/10/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/10/1988";0;NA;25,3;NA;0,1;4,9;22,46;91,5;1,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/10/1988";1200;0,8;NA;21,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/10/1988";0;NA;31,1;NA;6,5;1,6;24,78;70,5;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/10/1988";1200;0,4;NA;20,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/10/1988";0;NA;30,1;NA;8,7;6,7;23,58;67,5;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/10/1988";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/10/1988";0;NA;29,9;NA;7,5;7,5;23,06;73,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/10/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/10/1988";0;NA;29,4;NA;6,5;6,2;23,08;70,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/10/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/10/1988";0;NA;30,5;NA;9,6;6,3;23,54;66;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/10/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/10/1988";0;NA;30,3;NA;10,6;6;23,56;64,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/10/1988";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/10/1988";0;NA;31,3;NA;11;8,5;23,72;64,75;7;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/10/1988";1200;0;NA;17,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/10/1988";0;NA;30,5;NA;5,5;6,9;23,7;69;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/10/1988";1200;0;NA;19,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/10/1988";0;NA;32,2;NA;11,4;7,1;24,8;67,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/10/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/10/1988";0;NA;31,9;NA;9,8;6,7;23,9;66,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/10/1988";1200;0;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/10/1988";0;NA;30,9;NA;10,7;7,8;23,84;60,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/10/1988";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/10/1988";0;NA;31,5;NA;10,8;9,1;23,82;58;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/10/1988";1200;0;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/10/1988";0;NA;30,9;NA;9,2;10,4;23,74;64,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/10/1988";1200;0;NA;19,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/10/1988";0;NA;29,9;NA;9,2;8,5;23,4;61,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/10/1988";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/10/1988";0;NA;27,7;NA;4,9;8,1;21,88;78,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/10/1988";1200;0;NA;18,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/10/1988";0;NA;30,7;NA;9,2;4,5;23,76;65,75;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/10/1988";1200;0;NA;19,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/11/1988";0;NA;30,1;NA;6,5;6,9;23,42;67,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/11/1988";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/11/1988";0;NA;31;NA;8,6;6,4;23,94;65,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/11/1988";1200;0;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/11/1988";0;NA;30,9;NA;6,3;7,4;24,12;68,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/11/1988";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/11/1988";0;NA;31,1;NA;8,2;0,6;24,04;69,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/11/1988";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/11/1988";0;NA;31,4;NA;10,9;7,8;24,1;65;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/11/1988";1200;0;NA;19,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/11/1988";0;NA;31;NA;6,6;8,3;22,94;71;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/11/1988";1200;0;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/11/1988";0;NA;30,4;NA;5,7;8;23,28;73,75;7;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/11/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/11/1988";0;NA;31;NA;6,5;6,1;24,02;71,75;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/11/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/11/1988";0;NA;30,5;NA;8;7,3;24,14;65;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/11/1988";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/11/1988";0;NA;31,2;NA;8,3;8,2;24,2;64;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/11/1988";1200;0;NA;20,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/11/1988";0;NA;30,7;NA;6,1;8,8;23,68;69,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/11/1988";1200;0;NA;19,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/11/1988";0;NA;29,5;NA;5,2;9;23,04;72,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/11/1988";1200;0;NA;19,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/11/1988";0;NA;30,3;NA;6,4;4,1;22,86;76,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/11/1988";1200;0,4;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/11/1988";0;NA;30,9;NA;10;6,4;23,74;61,75;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/11/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/11/1988";0;NA;30,8;NA;9,8;11;23,48;65,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/11/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/11/1988";0;NA;30,6;NA;10,5;9,9;23,26;61,75;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/11/1988";1200;0;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/11/1988";0;NA;28,9;NA;7,9;9,2;22,74;66,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/11/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/11/1988";0;NA;30,4;NA;9,6;7,9;23,7;55;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/11/1988";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/11/1988";0;NA;30,1;NA;3,9;8,6;23,62;70,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/11/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/11/1988";0;NA;32,1;NA;7,9;6,2;24,92;66,5;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/11/1988";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/11/1988";0;NA;30,1;NA;9,9;7,5;24,3;61,75;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/11/1988";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/11/1988";0;NA;30,3;NA;11,5;8,5;23,84;61;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/11/1988";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/11/1988";0;NA;31,1;NA;10,9;4,5;23,84;62,25;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/11/1988";1200;0;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/11/1988";0;NA;31,8;NA;10,1;5,1;24,52;58,75;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/11/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/11/1988";0;NA;32,3;NA;4,9;3,8;25,34;60,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/11/1988";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/11/1988";0;NA;32,7;NA;8,9;3,1;25,48;62;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/11/1988";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/11/1988";0;NA;32,7;NA;9,6;2,5;26,06;61;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/11/1988";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/11/1988";0;NA;32,7;NA;5,6;2,6;25,24;70;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/11/1988";1200;0;NA;21,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/11/1988";0;NA;27,9;NA;1,4;5,1;23,18;78,75;2,433333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/11/1988";1200;26;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/11/1988";0;NA;25,5;NA;0;2,2;22,82;87,5;1,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/11/1988";1200;0;NA;20,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/12/1988";0;NA;28,9;NA;5,6;1,2;23,7;80,25;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/12/1988";1200;15,2;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/12/1988";0;NA;30,5;NA;7,6;4,8;23,98;80,5;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/12/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/12/1988";0;NA;32,3;NA;10,1;4,2;25,42;74,75;2,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/12/1988";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/12/1988";0;NA;31,9;NA;8,2;5,6;24,3;84,75;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/12/1988";1200;3;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/12/1988";0;NA;32,1;NA;9;3,6;25,48;71,75;1,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/12/1988";1200;13,8;NA;20,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/12/1988";0;NA;29,1;NA;5,1;5,3;22,9;83;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/12/1988";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/12/1988";0;NA;26,9;NA;1,8;2,6;22,46;89,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/12/1988";1200;14;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/12/1988";0;NA;22,1;NA;0;3,7;20,68;86,75;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/12/1988";1200;23,3;NA;18,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/12/1988";0;NA;26,7;NA;1;0,3;22,5;90,75;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/12/1988";1200;2,8;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/12/1988";0;NA;28;NA;1;1,4;23,84;80,5;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/12/1988";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/12/1988";0;NA;29,3;NA;11;4,1;23,54;66,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/12/1988";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/12/1988";0;NA;29,5;NA;11,3;8;23,7;60;1,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/12/1988";1200;0;NA;18,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/12/1988";0;NA;30,3;NA;8,9;6,8;23,94;73,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/12/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/12/1988";0;NA;29,3;NA;7,7;4,9;24,52;68,75;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/12/1988";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/12/1988";0;NA;29,5;NA;7,3;5,8;24,22;67,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/12/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/12/1988";0;NA;29,9;NA;5,6;7,6;23,32;76,5;1,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/12/1988";1200;0;NA;20,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/12/1988";0;NA;26,3;NA;0,1;3,1;21,82;89,75;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/12/1988";1200;20,3;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/12/1988";0;NA;27,3;NA;0,9;1,4;22,26;94,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/12/1988";1200;7,2;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/12/1988";0;NA;27,3;NA;9;1,6;22,54;71,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/12/1988";1200;29,4;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/12/1988";0;NA;28,3;NA;8,2;5,4;22,88;71;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/12/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/12/1988";0;NA;28,5;NA;10,5;5,6;23,06;69,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/12/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/12/1988";0;NA;28,7;NA;8,6;5,9;23,18;74,75;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/12/1988";1200;0;NA;19,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/12/1988";0;NA;27,1;NA;1,5;4,5;23,42;75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/12/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/12/1988";0;NA;29;NA;8,3;5,2;23,66;70;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/12/1988";1200;0;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/12/1988";0;NA;28,1;NA;10,3;5,8;23,58;70,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/12/1988";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/12/1988";0;NA;28,9;NA;4,1;7;23,58;68,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/12/1988";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/12/1988";0;NA;29,9;NA;8,9;5;24,14;68,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/12/1988";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/12/1988";0;NA;29,5;NA;7,7;7,4;24,04;67,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/12/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/12/1988";0;NA;30,3;NA;9,8;6,5;24,18;61,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/12/1988";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/12/1988";0;NA;30,6;NA;11,5;6,3;24,26;57,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/12/1988";1200;0;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/12/1988";0;NA;29,1;NA;5,3;6,2;23,5;71;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/12/1988";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/01/1989";0;NA;29,6;NA;3,9;5,6;24,1;70,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/01/1989";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/01/1989";0;NA;29,1;NA;2,5;5,5;23,78;71,25;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/01/1989";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/01/1989";0;NA;30,1;NA;7,5;6,4;24,76;63,75;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/01/1989";1200;0;NA;20,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/01/1989";0;NA;30,1;NA;10;8,2;24,02;66,5;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/01/1989";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/01/1989";0;NA;30,9;NA;10;7,5;24,28;65,75;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/01/1989";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
